,,,,,,Parameter Method,,,,,,,,,,,,,,,,,,,,,Historical Method,,,Monte Carlo,
,,,,,,Estimated using 2 year rolling windows,,,,5-day,,,Estimated using 5 year rolling windows,,,,5-day,,,Estimated using 10 year rolling windows,,,,5-day,,,5-day,,,5-day,
Date,AAPL,AMZN,Portfolio,Return,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,99% VaR,97.5% ES,,99% VaR,97.5% ES
5/22/14,82.671478,304.910004,18540.72895,0.000702098,,0.231375949,0.365495791,0.348125804,1.026345E-03,1099.723462,1103.607321,,0.35441421,0.350804857,0.002301818,4.834634E-04,1033.978808,1037.786667,,0.312084272,0.348125804,0.001489457,2.417317E-04,1033.471429,1037.25994,,667.5007529,667.9011815,,1205.503463,1209.308599
5/21/14,82.540792,305.01001,18527.71611,0.0072215,,0.238056845,0.365489882,0.3481231,1.025165E-03,1098.525971,1102.410311,,0.359284573,0.350868538,0.002332306,4.891947E-04,1033.30343,1037.112039,,0.312225376,0.3481231,0.00149103,2.445974E-04,1033.438211,1037.226717,,667.5007529,667.9011815,,1163.317266,1163.498366
5/20/14,82.322976,301.190002,18394.40015,0.006874385,,0.227993256,0.365737586,0.348123818,1.039650E-03,1101.041532,1104.92649,,0.348555785,0.351710425,0.002277376,4.946506E-04,1037.737409,1041.550248,,0.31237694,0.348123818,0.001487295,2.473253E-04,1033.413402,1037.201923,,667.5007529,667.9011815,,1184.881867,1177.841678
5/19/14,82.306639,296.76001,18268.3836,0.004955508,,0.203084598,0.365186682,0.348041363,1.037280E-03,1103.797117,1107.677057,,0.341047998,0.351419534,0.002277689,4.985835E-04,1038.199972,1042.010503,,0.311291774,0.348041363,0.00149566,2.492918E-04,1033.359085,1037.147024,,667.5007529,667.9011815,,1195.575559,1198.972237
5/16/14,81.342794,297.700012,18178.07841,0.01181035,,0.20386665,0.365157271,0.348031848,1.091382E-03,1103.571441,1107.451276,,0.340477227,0.351446537,0.002288608,5.079568E-04,1038.382448,1042.193098,,0.31400396,0.348031848,0.001516239,2.539784E-04,1032.847998,1036.636084,,667.5007529,667.9011815,,1158.501225,1164.818802
5/15/14,80.159766,295.190002,17964.65174,-0.008382734,,0.19439166,0.365349641,0.34803206,1.047610E-03,1105.816855,1109.697043,,0.3451367,0.351617834,0.002308342,5.013039E-04,1038.067681,1041.879708,,0.314042987,0.34803206,0.001511493,2.506519E-04,1032.841692,1036.629782,,667.5007529,667.9011815,,1181.963761,1187.26162
5/14/14,80.847254,297.619995,18115.87759,-0.010692821,,0.183023199,0.365025197,0.34796729,1.039447E-03,1106.856504,1110.733991,,0.333856746,0.351851752,0.002276998,4.928175E-04,1040.774609,1044.58718,,0.311776451,0.34796729,0.001507669,2.464087E-04,1033.050618,1036.838145,,667.5007529,672.5015619,,1173.274389,1180.240291
5/13/14,80.832284,304.640015,18310.62678,0.003564958,,0.172101558,0.364911003,0.347942616,1.054731E-03,1108.443366,1112.31937,,0.332793602,0.351817557,0.002278652,4.956468E-04,1040.861065,1044.673352,,0.310887825,0.347942616,0.001501685,2.478234E-04,1033.134691,1036.922002,,667.5007529,672.5015619,,1144.396856,1148.398745
5/12/14,80.705676,302.859985,18245.46638,0.023145136,,0.190470462,0.365814143,0.347953385,1.089405E-03,1107.892359,1111.774855,,0.336612835,0.351915306,0.00230761,5.140160E-04,1040.475233,1044.288392,,0.311786448,0.347953385,0.001511497,2.570080E-04,1033.007121,1036.794564,,667.5007529,672.5015619,,1168.3227,1180.158679
5/9/14,79.713243,292.23999,17828.02212,0.003900459,,0.171856978,0.365231157,0.347829002,1.049769E-03,1109.439896,1113.317683,,0.336302866,0.351890821,0.002297135,5.171116E-04,1040.456917,1044.269907,,0.30867522,0.347829002,0.001494911,2.585558E-04,1033.187475,1036.97393,,667.5007529,672.5015619,,1171.463333,1184.35521
5/8/14,80.046776,288.320007,17758.62009,-0.007864611,,0.154161159,0.364390302,0.34771373,1.022891E-03,1110.057623,1113.929311,,0.320693589,0.352107344,0.002252463,5.108698E-04,1043.88035,1047.693451,,0.307150893,0.34771373,0.001490605,2.554349E-04,1033.112835,1036.898476,,667.5007529,672.5015619,,1198.606198,1187.005299
5/7/14,80.189716,292.709991,17898.83538,-0.009167036,,0.166052541,0.364652474,0.347733814,9.811408E-04,1108.740626,1112.614708,,0.322965926,0.352115851,0.002283323,5.035944E-04,1043.502045,1047.315368,,0.308846147,0.347733814,0.001499927,2.517972E-04,1032.87148,1036.657369,,667.5007529,672.5015619,,1158.299686,1160.529271
5/6/14,80.471313,297.380005,18063.66901,-0.025257527,,0.198184721,0.362875648,0.347329646,9.560680E-04,1097.77441,1101.640898,,0.327958127,0.351523364,0.002277381,4.835487E-04,1040.838543,1044.648706,,0.313828664,0.347329646,0.001507025,2.417744E-04,1030.772146,1034.555954,,667.5007529,672.5015619,,1177.366778,1185.64598
5/5/14,81.358046,310.049988,18525.72323,0.01054849,,0.211170672,0.362889245,0.347305925,9.855506E-04,1095.520932,1099.388494,,0.328506244,0.351504871,0.002272467,4.919206E-04,1040.68566,1044.495754,,0.315366327,0.347305925,0.001504144,2.459603E-04,1030.427309,1034.211088,,667.5007529,672.5015619,,1186.449438,1184.595218
5/2/14,80.223567,308.01001,18331.33189,0.001166932,,0.194549352,0.361978305,0.34711912,9.988720E-04,1095.741174,1099.602272,,0.318965871,0.351169489,0.002250878,4.928467E-04,1041.375992,1045.183358,,0.31193069,0.34711912,0.001503247,2.464233E-04,1030.478139,1034.260524,,667.5007529,672.5015619,,1191.032042,1197.830352
5/1/14,80.074649,307.890015,18309.95295,0.00701807,,0.222273304,0.362452306,0.347059625,9.685945E-04,1092.255829,1096.121755,,0.331176702,0.351461462,0.002277222,4.984166E-04,1040.080773,1043.890809,,0.313309041,0.347059625,0.001510408,2.492083E-04,1030.054285,1033.836411,,667.5007529,672.5015619,,1154.740594,1161.353217
4/30/14,79.886464,304.130005,18181.90228,0.003763915,,0.233377221,0.362298095,0.347025575,8.741787E-04,1089.832972,1093.698871,,0.333908486,0.351385305,0.002262163,5.014038E-04,1039.366741,1043.176528,,0.314342698,0.347025575,0.001498872,2.507019E-04,1029.768129,1033.550125,,667.5007529,672.5015619,,1198.103966,1195.708614
4/29/14,80.189716,300.380005,18113.59578,0.004291578,,0.245788895,0.361840798,0.346928793,9.165139E-04,1086.273551,1090.13779,,0.33087796,0.35168843,0.002190676,5.048098E-04,1040.814427,1044.625798,,0.316637703,0.346928793,0.001480085,2.524049E-04,1029.069174,1032.850753,,667.5007529,672.5015619,,1159.338113,1165.993124
4/28/14,80.42799,296.579987,18036.02643,0.008901748,,0.277764016,0.361724958,0.346791383,1.006709E-03,1080.27065,1084.136679,,0.337275647,0.351367076,0.002197656,5.118747E-04,1038.713402,1042.523335,,0.318629282,0.346791383,0.001473972,2.559374E-04,1028.302229,1032.08312,,667.5007529,672.5015619,,1156.673007,1164.100407
4/25/14,77.429315,303.829987,17876.18675,-0.047235546,,0.276321851,0.361706901,0.346831704,9.360968E-04,1080.471948,1084.337763,,0.332317417,0.351462794,0.00218658,4.743862E-04,1039.881974,1043.692104,,0.319833551,0.346831704,0.001498632,2.371931E-04,1028.208885,1031.990112,,667.5007529,672.5015619,,1163.705976,1156.599383
4/24/14,76.864783,337.149994,18740.83858,0.05803525,,0.277984952,0.361664684,0.34681787,1.045412E-03,1080.051515,1083.917216,,0.340513641,0.351677074,0.002199799,5.204459E-04,1039.067354,1042.879385,,0.321419412,0.34681787,0.001493176,2.602230E-04,1027.885053,1031.666315,,667.5007529,672.5015619,,1159.822121,1170.529669
4/23/14,71.04073,324.579987,17684.16797,-0.013846593,,0.217073002,0.351547038,0.344777732,1.039583E-03,1060.598767,1064.400698,,0.319887123,0.347724861,0.002164895,5.094566E-04,1030.879996,1034.666661,,0.310406308,0.344777732,0.001495614,2.547283E-04,1023.720932,1027.488884,,667.5007529,672.5015619,,1127.049839,1133.071656
4/22/14,71.981623,329.320007,17930.73658,-0.001934345,,0.204030035,0.351157314,0.344703224,1.048402E-03,1061.746195,1065.544815,,0.316590078,0.347585056,0.002190929,5.079214E-04,1031.047185,1034.832753,,0.307614822,0.344703224,0.001507067,2.539607E-04,1023.99436,1027.761645,,667.5007529,672.5015619,,1129.362212,1138.259077
4/21/14,71.909872,330.869995,17965.45437,0.015082643,,0.195392791,0.351081836,0.344685373,1.067313E-03,1063.052113,1066.849632,,0.306267668,0.348035703,0.002113319,5.198917E-04,1034.235896,1038.023424,,0.306293805,0.344685373,0.001492493,2.599459E-04,1024.176023,1027.9431,,667.5007529,672.5015619,,1139.796405,1139.0334
4/17/14,71.066454,324.910004,17696.52105,0.007463131,,0.240959489,0.357162598,0.344682658,1.100138E-03,1073.155971,1076.992832,,0.309489554,0.348161407,0.002147505,5.258148E-04,1034.039844,1037.828376,,0.305319938,0.344682658,0.001502065,2.629074E-04,1024.341308,1028.108295,,667.5007529,672.5015619,,1153.4873,1146.987362
4/16/14,70.263648,323.679993,17564.94121,0.013180776,,0.262983477,0.357473805,0.344657758,1.127404E-03,1070.184632,1074.024985,,0.314567679,0.348097843,0.002171803,5.362758E-04,1032.945711,1036.734239,,0.308113359,0.344657758,0.001510826,2.681379E-04,1023.769047,1027.53609,,667.5007529,672.5015619,,1138.55916,1139.854208
4/15/14,70.121497,316.079987,17334.94077,-0.003235471,,0.263655601,0.35743865,0.344604996,1.128999E-03,1069.960448,1073.800647,,0.315336139,0.348058975,0.002184208,5.337079E-04,1032.692368,1036.480718,,0.310272423,0.344604996,0.001524402,2.668540E-04,1023.226071,1026.99295,,667.5007529,672.5015619,,1152.532653,1156.020684
4/14/14,70.625109,315.910004,17391.1183,0.008717475,,0.249488512,0.357011888,0.344516718,1.135079E-03,1071.194706,1075.031338,,0.307880125,0.347928333,0.002141984,5.406266E-04,1033.626936,1037.413933,,0.307807601,0.344516718,0.001514934,2.703133E-04,1023.399986,1027.166139,,667.5007529,672.5015619,,1158.869757,1157.698996
4/11/14,70.344878,311.730011,17240.17055,-0.012338387,,0.280664013,0.356483327,0.344316452,1.076757E-03,1064.088965,1067.924881,,0.31265369,0.347571677,0.002137703,5.308342E-04,1031.707515,1035.492706,,0.310930403,0.344316452,0.001518012,2.654171E-04,1022.242348,1026.007502,,667.5007529,672.5015619,,1169.239362,1169.168865
4/10/14,70.868798,317.109985,17454.20414,-0.029559928,,0.280629912,0.356483928,0.344320012,9.933956E-04,1064.096811,1067.932728,,0.323057719,0.348133461,0.002157016,5.073739E-04,1031.541938,1035.33132,,0.310761542,0.344320012,0.001508698,2.536870E-04,1022.283118,1026.048281,,667.5007529,672.5015619,,1156.143501,1162.45609
4/9/14,71.794798,331.809998,17977.8505,0.013745332,,0.287271034,0.356083076,0.344208792,1.015304E-03,1061.719937,1065.554012,,0.329522636,0.347914257,0.002206045,5.182829E-04,1029.733569,1033.522108,,0.313117154,0.344208792,0.001523747,2.591415E-04,1021.529466,1025.29412,,674.7078198,680.8839052,,1143.631651,1152.555578
4/8/14,70.863383,327.070007,17732.42954,0.014781782,,0.286371656,0.356084227,0.344212491,1.037709E-03,1061.882881,1065.716894,,0.327511386,0.34794205,0.002232801,5.300145E-04,1030.174939,1033.963495,,0.312580298,0.344212491,0.001532939,2.650072E-04,1021.636214,1025.40085,,674.7078198,680.8839052,,1184.450849,1183.096317
4/7/14,70.867439,317.76001,17472.2404,-0.016095606,,0.286067608,0.356082286,0.344229928,1.044844E-03,1061.930995,1065.764974,,0.335002981,0.348379259,0.002249261,5.172402E-04,1030.153816,1033.945587,,0.31346332,0.344229928,0.001538036,2.586201E-04,1021.531278,1025.296089,,674.7078198,680.8839052,,1164.648242,1172.857754
4/4/14,71.997869,323,17755.74215,-0.022913064,,0.292068661,0.356189067,0.344270344,9.605142E-04,1061.186214,1065.021275,,0.345909152,0.34919406,0.002279446,4.990552E-04,1030.658323,1034.455844,,0.315115864,0.344270344,0.001562276,2.495276E-04,1021.358275,1025.123458,,674.7078198,680.8839052,,1182.618441,1183.64763
4/3/14,72.941467,333.619995,18167.27737,-0.016113635,,0.28443317,0.356481024,0.344267055,9.521799E-04,1063.41378,1067.24997,,0.347881894,0.349188358,0.002293003,4.862666E-04,1030.290126,1034.087761,,0.316033823,0.344267055,0.001569046,2.431333E-04,1021.184861,1024.950092,,674.7078198,680.8839052,,1150.863863,1169.553884
4/2/14,73.450494,341.959991,18462.38952,-0.000763266,,0.279738788,0.356283302,0.344225243,9.516096E-04,1063.65465,1067.489324,,0.344645018,0.349082057,0.002302849,4.856609E-04,1030.547139,1034.343888,,0.31304317,0.344225243,0.001567769,2.428304E-04,1021.592056,1025.356806,,674.7078198,680.8839052,,1161.191175,1157.716401
4/1/14,73.328652,342.98999,18476.48661,0.01448983,,0.27551122,0.356214956,0.344211224,9.633294E-04,1064.19976,1068.033712,,0.34390613,0.349065489,0.002283831,4.971607E-04,1030.628912,1034.425504,,0.312111303,0.344211224,0.001561723,2.485804E-04,1021.715956,1025.48055,,674.7078198,680.8839052,,1164.369233,1160.857584
3/31/14,72.663933,336.369995,18210.69575,-0.003055406,,0.28748695,0.356601812,0.344215951,9.712465E-04,1063.233655,1067.070784,,0.339918051,0.349186898,0.002276128,4.947358E-04,1031.702963,1035.499989,,0.312717349,0.344215951,0.001570125,2.473679E-04,1021.62219,1025.386858,,674.7078198,680.8839052,,1187.208525,1194.451821
3/28/14,72.680179,338.290009,18266.42191,-0.000813655,,0.27951497,0.356940501,0.344212593,9.455873E-04,1065.660155,1069.498656,,0.337345706,0.349288353,0.002284947,4.940901E-04,1032.465121,1036.262565,,0.312908516,0.344212593,0.001570078,2.470450E-04,1021.578049,1025.342711,,674.7078198,680.8839052,,1148.531007,1162.552611
3/27/14,72.761409,338.470001,18281.29052,-0.009598836,,0.248167631,0.353994766,0.343607127,8.796246E-04,1062.40671,1066.225524,,0.320647312,0.348174527,0.002251515,4.864719E-04,1032.094071,1035.883521,,0.305826789,0.343607127,0.001558613,2.432360E-04,1021.021152,1024.781552,,674.7078198,680.8839052,,1133.449369,1134.325906
3/26/14,73.075491,343.410004,18457.61452,-0.021532298,,0.236447435,0.354039235,0.343602843,8.467696E-04,1064.617845,1068.436034,,0.320804913,0.348179215,0.002262791,4.693828E-04,1032.080095,1035.869585,,0.3056677,0.343602843,0.001559477,2.346914E-04,1021.036625,1024.796987,,674.7078198,680.8839052,,1165.691157,1165.690796
3/25/14,73.780821,354.709991,18859.35909,0.009327291,,0.230589852,0.354018858,0.343597002,8.433065E-04,1065.595335,1069.412961,,0.319533444,0.348166246,0.002229261,4.767854E-04,1032.267416,1036.056732,,0.304744466,0.343597002,0.001544693,2.383927E-04,1021.18356,1024.943817,,674.7078198,680.8839052,,1123.996226,1136.502422
3/24/14,72.99562,351.850006,18684.27019,-0.007572901,,0.209703983,0.352810393,0.34335691,8.153269E-04,1065.684052,1069.492943,,0.314727677,0.347773508,0.00221565,4.707752E-04,1031.944087,1035.73066,,0.300003885,0.34335691,0.001533777,2.353876E-04,1021.306998,1025.065419,,674.7078198,680.8839052,,1115.888922,1123.140002
3/21/14,72.140013,360.619995,18826.30143,-0.008752046,,0.213465325,0.352697303,0.343415152,7.784119E-04,1064.679068,1068.487572,,0.312260526,0.347925702,0.002226224,4.638291E-04,1032.839717,1036.627028,,0.299010064,0.343415152,0.001537186,2.319146E-04,1021.658963,1025.417669,,674.7078198,680.8839052,,1147.634579,1155.548008
3/20/14,71.575481,368.970001,18991.79323,-0.008452879,,0.199891776,0.352775482,0.343397861,7.579666E-04,1067.318904,1071.126846,,0.309288884,0.347893771,0.002231982,4.571205E-04,1033.272616,1037.059509,,0.298141235,0.343397861,0.001539438,2.285602E-04,1021.761805,1025.52034,,674.7078198,680.8839052,,1123.679711,1126.233749
3/19/14,71.922055,373.230011,19153.00896,-0.008185085,,0.199358804,0.352773221,0.343399923,7.552406E-04,1067.406604,1071.214492,,0.309385057,0.347894275,0.00222948,4.506244E-04,1033.25702,1037.043924,,0.298389293,0.343399923,0.001536487,2.253122E-04,1021.723811,1025.482377,,674.7078198,680.8839052,,1142.016475,1148.517557
3/18/14,71.941005,378.769989,19310.4213,0.009405592,,0.197796772,0.35277649,0.343416987,8.042485E-04,1067.693218,1071.501008,,0.310407642,0.34790285,0.002209195,4.580891E-04,1033.100815,1036.887848,,0.297269908,0.343416987,0.00152483,2.290446E-04,1021.974462,1025.73305,,674.7078198,680.8839052,,1153.933269,1145.500665
3/17/14,71.310137,375.040009,19129.64683,0.003665016,,0.198793088,0.352791767,0.343444099,8.053961E-04,1067.562314,1071.37027,,0.303918414,0.348137303,0.002163917,4.609979E-04,1034.958571,1038.746538,,0.29829836,0.343444099,0.001513032,2.304989E-04,1021.872678,1025.631509,,674.7078198,680.8839052,,1134.721649,1142.400985
3/14/14,71.032603,373.73999,19059.66468,-0.001844701,,0.194828048,0.352735611,3.43E-01,7.774925E-04,1068.097143,1071.904466,,0.300561265,0.348135857,2.13E-03,4.595338E-04,1035.551374,1039.33908,,0.299213245,0.34347845,1.51E-03,2.297669E-04,1021.812866,1025.571978,,674.7078198,680.8839052,,1107.380741,1128.234222
3/13/14,71.839473,371.51001,19094.85651,-0.003829839,,0.187444184,0.352478244,0.343426071,7.603047E-04,1068.636335,1072.441573,,0.296237911,0.348030098,0.002128532,4.564943E-04,1036.003124,1039.789864,,0.296909373,0.343426071,0.001506798,2.282471E-04,1022.065966,1025.824582,,674.7078198,680.8839052,,1141.035855,1146.500407
3/12/14,72.646335,370.640015,19168.12696,0.003107814,,0.188994949,0.35238927,0.343360194,7.359838E-04,1068.095552,1071.900378,,0.293544775,0.348259193,0.002097301,4.589608E-04,1037.169167,1040.957092,,0.29957218,0.343360194,0.001507421,2.294804E-04,1021.393767,1025.152176,,674.7078198,680.8839052,,1158.197261,1160.184456
3/11/14,72.575936,368.820007,19108.64845,0.001928208,,0.176276756,0.352140314,0.343333254,7.404666E-04,1069.605142,1073.407529,,0.290179109,0.348155818,0.002096325,4.604911E-04,1037.457678,1041.244725,,0.298993845,0.343333254,0.001515784,2.302456E-04,1021.415888,1025.174087,,674.7078198,680.8839052,,1128.05263,1129.938062
3/10/14,71.876021,370.529999,19071.83851,-0.001832321,,0.210655405,0.353776564,0.343308574,7.376481E-04,1068.404111,1072.218796,,0.294214208,0.348074634,0.002096604,4.590369E-04,1036.496617,1040.283475,,0.299583976,0.343308574,0.001512418,2.295184E-04,1021.236633,1024.994723,,674.7078198,680.8839052,,1143.595778,1154.303451
3/7/14,71.811044,372.059998,19106.81627,-0.000412212,,0.203130043,0.353618289,0.343401074,7.490427E-04,1069.264515,1073.077694,,0.284469177,0.348356711,0.002056186,4.587097E-04,1039.075364,1042.863198,,0.295244455,0.343401074,0.001485992,2.293549E-04,1022.287473,1026.045811,,674.7078198,680.8839052,,1150.218064,1143.263599
3/6/14,71.853007,372.160004,19114.69396,-0.001685952,,0.208620092,0.353489322,0.343373032,7.796479E-04,1067.906089,1071.718921,,0.28424564,0.348366257,0.00206884,4.573717E-04,1039.14373,1042.931605,,0.29692278,0.343373032,0.001496705,2.286858E-04,1021.904292,1025.662582,,674.7078198,680.8839052,,1124.760384,1122.814243
3/5/14,72.070973,372.369995,19146.94759,0.013434381,,0.219452041,0.353504185,0.343372477,7.983193E-04,1066.030647,1069.844386,,0.290320366,0.34844402,0.002081035,4.680339E-04,1038.296792,1042.085595,,0.296940547,0.343372477,0.001493496,2.340169E-04,1021.899463,1025.657751,,674.7078198,680.8839052,,1157.578108,1164.517539
3/4/14,71.919343,363.899994,18891.44034,0.009165866,,0.239382862,0.353587687,0.343376792,8.155855E-04,1062.746769,1066.562511,,0.28985367,0.348471153,0.002048026,4.753084E-04,1038.461134,1042.250065,,0.296864408,0.343376792,0.001473934,2.376542E-04,1021.925984,1025.684293,,674.7078198,680.8839052,,1144.085399,1141.627948
3/3/14,71.448224,359.779999,18719.07508,-0.002137807,,0.227059924,0.353609669,0.343409445,8.071976E-04,1064.997422,1068.812361,,0.280233756,0.348831049,0.001982163,4.736117E-04,1041.250376,1045.04076,,0.297616407,0.343409445,0.001469105,2.368059E-04,1021.890087,1025.648654,,674.7078198,680.8839052,,1129.157004,1139.790366
2/28/14,71.242442,362.100006,18759.13565,0.001693111,,0.220676356,0.353888364,0.343469083,7.242381E-04,1066.962361,1070.778464,,0.283275497,0.34881927,0.002010626,4.749555E-04,1040.674371,1044.464913,,0.300757581,0.343469083,0.001492771,2.374777E-04,1021.509625,1025.268794,,674.7078198,680.8839052,,1156.622908,1150.453749
2/27/14,71.436042,360.130005,18727.40122,0.009566035,,0.211505186,0.353757461,0.343447592,7.507105E-04,1068.196407,1072.011043,,0.262588592,0.351275028,0.001933789,4.825475E-04,1051.707528,1055.511269,,0.300030176,0.343447592,0.001496555,2.412738E-04,1021.574662,1025.333644,,674.7078198,680.8839052,,1125.409086,1138.749113
2/26/14,70.038915,359.799988,18549.10838,-0.001923596,,0.218865385,0.353838574,0.34344586,7.454213E-04,1067.13447,1070.950143,,0.274959311,0.35218286,0.001980299,4.810209E-04,1052.229822,1056.039915,,0.300558712,0.34344586,0.001496707,2.405104E-04,1021.475307,1025.234318,,674.7078198,680.8839052,,1159.241113,1160.954587
